state;year;distid;schoolid;distname;schoolname;ncesdistid;ncesid;ncesenroll;gradespan;level;enroll_raw_AZ;enrollmetric;pp_stloc_raw_AZ;pp_fed_raw_AZ;pp_total_raw_AZ;schoolstloc_raw_AZ;schoolfed_raw_AZ;schooltot_raw_AZ;countenroll;noaudit;nositecen;adfinvars;distflex;ppperfed_raw_AZ;ppperstloc_raw_AZ;ppnonperfed_raw_AZ;ppnonperstloc_raw_AZ;pppersonnel_raw_AZ;ppnonpersonnel_raw_AZ;flag_NERDS
AZ;2018-2019;4331;6344;Arizona Agribusiness & Equine Center, Inc.;AAEC - Paradise Valley;0400106;040010601892;336; 09-12;4;337;October Count Day;6281,928343;156,3415663;6438,269909;2117009,852;52687,10785;2169696,959;1;1;1;1;0;121,8350831;5140,91963;34,50648324;1141,008713;5262,754713;1175,515196;0
AZ;2018-2019;85816;5503;Arizona Agribusiness & Equine Center, Inc.;AAEC - SMCC Campus;0400417;040041701588;492; 09-12;4;492;October Count Day;5738,089184;725,9736431;6464,062827;2823139,879;357179,0324;3180318,911;1;1;1;1;0;544,8336492;4515,516641;181,1399939;1222,572543;5060,35029;1403,712537;0
AZ;2018-2019;90779;90780;Arizona Agribusiness & Equine Center, Inc.;Arizona Agribusiness & Equine Center - Estrella;0400828;040082803199;466; 09-12;4;466;October Count Day;6141,98385;366,9611271;6508,944977;2862164,474;171003,8852;3033168,359;1;1;1;1;0;251,8650246;5007,010794;115,0961024;1134,973056;5258,875819;1250,069158;0
AZ;2018-2019;91131;91132;Arizona Agribusiness & Equine Center, Inc.;Arizona Agribusiness & Equine Center, Inc. - Prescott Valley;0400838;040083803243;282; 09-12;4;282;October Count Day;5833,90118;250,6434868;6084,544667;1645160,133;70681,46327;1715841,596;1;1;1;1;0;154,8316796;4673,174632;95,81180719;1160,726548;4828,006312;1256,538355;0
AZ;2018-2019;87403;87404;Arizona Agribusiness & Equine Center, Inc.;Arizona Agribusiness & Equine Center, Inc. - Red Mountain;0400426;040042602528;126; 09-12;4;126;October Count Day;8931,569241;229,9143602;9161,483601;1125377,724;28969,20938;1154346,934;1;1;1;1;0;175,0422568;7533,973557;54,87210336;1397,595684;7709,015814;1452,467788;0
AZ;2018-2019;91958;92598;Arizona Autism Charter Schools, Inc.;Arizona Autism Charter School;0400913;040091303455;107; KG-06;2;107;October Count Day;28056,61418;1245,39244;29302,00662;3002057,717;133256,991;3135314,708;1;1;1;1;0;445,8285516;22397,86732;799,5638879;5658,746865;22843,69587;6458,310753;0
AZ;2018-2019;91958;92984;Arizona Autism Charter Schools, Inc.;Arizona Autism Charter School, Upper School Campus;0400913;040091303512;84; 05-12;4;84;October Count Day;33750,63283;396,8809276;34147,51376;2835053,158;33337,99792;2868391,156;1;1;1;1;0;294,9574561;22596,06366;101,9234715;11154,56917;22891,02111;11256,49264;0
AZ;2018-2019;4346;5520;Arizona Call-a-Teen Youth Resources, Inc.;City View High School;0400057;040005700784;119; 09-12;4;119;October Count Day;10608,07983;490,5487101;11098,62854;1262361,499;58375,2965;1320736,796;1;1;1;1;0;489,7009779;9561,690073;0,847732192;1046,389754;10051,39105;1047,237486;0
AZ;2018-2019;79947;79950;Arizona Community Development Corporation;La Paloma Academy;0400361;040036102299;745; KG-08;3;746;October Count Day;6877,893821;1491,093592;8368,987413;5130908,79;1112355,819;6243264,61;1;1;1;1;0;1232,560928;5265,126863;258,5326639;1612,766958;6497,687791;1871,299622;0
AZ;2018-2019;79947;81187;Arizona Community Development Corporation;La Paloma Academy (Lakeside);0400361;040036103165;837; KG-08;3;837;October Count Day;6695,714316;1434,922697;8130,637013;5604312,882;1201030,297;6805343,18;1;1;1;1;0;1190,097998;5062,378857;244,8246988;1633,335459;6252,476855;1878,160158;0
AZ;2018-2019;79947;91805;Arizona Community Development Corporation;La Paloma Academy-South;0400361;040036103312;449; KG-08;3;449;October Count Day;6625,424903;1366,853867;7992,27877;2974815,781;613717,3865;3588533,168;1;1;1;1;0;1115,792794;4984,242235;251,0610736;1641,182667;6100,035029;1892,243741;0
AZ;2018-2019;87407;81179;Arizona Connections Academy Charter School, Inc.;Arizona Connections Academy;0400427;040042703160;2373; KG-12;4;2373;October Count Day;7763,269706;352,0915021;8115,361208;18422239,01;835513,1345;19257752,15;1;1;1;1;0;329,7153978;2183,918162;22,37610429;5579,351544;2513,63356;5601,727648;0
AZ;2018-2019;90758;91184;Arizona Education Solutions;Valiant Academy-Arizona Education Solutions;0400827;040082703252;128; KG-08;3;128;October Count Day;8177,770298;70,27061818;8248,040917;1046754,598;8994,639127;1055749,237;1;1;1;1;0;0;611,6100152;70,27061818;7566,160283;611,6100152;7636,430901;0
AZ;2018-2019;90758;91246;Arizona Education Solutions;Valiant Academy-Arizona Education Solutions;0400827;040082703309;68; 09-12;4;68;October Count Day;8094,211125;69,55188354;8163,763009;550406,3565;4729,528081;555135,8846;1;1;1;1;0;0;605,3643704;69,55188354;7488,846755;605,3643704;7558,398638;0
AZ;2018-2019;92566;92567;Arizona Language Preparatory;Arizona Language Preparatory;0400918;040091803426;72; KG-06;2;72;October Count Day;18799,3323;0;18799,3323;1353551,926;0;1353551,926;1;1;1;1;0;0;13164,36829;0;5634,964005;13164,36829;5634,964005;0
AZ;2018-2019;85749;85750;Arizona Montessori Charter School at Anthem;AMCS at Anthem dba Caurus Academy;0400415;040041502414;562; KG-12;4;562;October Count Day;8181,582396;265,1754791;8446,757875;4598049,306;149028,6193;4747077,926;1;1;1;1;0;197,2406441;5443,376523;67,93483503;2738,205872;5640,617167;2806,140708;0
AZ;2018-2019;4345;5519;Arizona School For The Arts;Arizona School For The Arts;0400056;040005600781;840; 05-12;4;840;October Count Day;8228,8485;120,7455719;8349,594071;6912232,74;101426,2804;7013659,02;1;1;1;1;0;120,7455719;7666,394345;0;562,4541546;7787,139917;562,4541546;0
AZ;2018-2019;4274;5354;Arlington Elementary District;Arlington Elementary School;0400840;040084000044;248; PK-08;3;248;October Count Day;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1
AZ;2018-2019;4187;4797;Ash Creek Elementary District;Ash Creek Elementary;0400870;040087000046;16; PK-08;3;16;October Count Day;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1
AZ;2018-2019;4471;6101;Ash Fork Joint Unified District;Ash Fork Elementary School;0400910;040091000047;121; KG-05;2;121;October Count Day;11406,62189;695,7218468;12102,34373;1380201,248;84182,34347;1464383,592;1;1;1;1;0;638,8557976;9170,369689;56,86604922;2236,252199;9809,225487;2293,118248;0
AZ;2018-2019;4471;6103;Ash Fork Joint Unified District;Ash Fork High School;0400910;040091000048;79; 09-12;4;79;October Count Day;9176,778248;210,4624849;9387,240733;724965,4816;16626,53631;741592,0179;1;1;1;1;0;153,5964357;6940,526049;56,86604922;2236,252199;7094,122485;2293,118248;0
AZ;2018-2019;4471;6102;Ash Fork Joint Unified District;Ash Fork Middle School;0400910;040091001059;67; 06-08;3;67;October Count Day;7484,614022;241,7578841;7726,371906;501469,1395;16197,77823;517666,9177;1;1;1;1;0;184,8918349;5248,361823;56,86604922;2236,252199;5433,253658;2293,118248;0
AZ;2018-2019;92325;92326;ASU Preparatory Academy;ASU Preparatory Academy - Phoenix Middle School;0400890;040089003367;347; 05-08;3;347;October Count Day;11055,33319;708,7189202;11764,05211;3836200,618;245925,4653;4082126,083;1;1;1;1;0;510,8110666;5777,540203;197,9078536;5277,792989;6288,351269;5475,700843;0
AZ;2018-2019;346763;92248;ASU Preparatory Academy;ASU Preparatory Academy - South Phoenix High School;0400946;040094603375;200; 07-12;4;200;October Count Day;12633,01582;1004,241112;13637,25693;2526603,164;200848,2223;2727451,387;1;1;1;1;0;567,637117;7693,088457;436,6039945;4939,927365;8260,725574;5376,531359;0
AZ;2018-2019;90273;90274;ASU Preparatory Academy;ASU Preparatory Academy - South Phoenix Intermediate;0400788;040078802999;219; 03-06;2;219;October Count Day;12583,49339;407,4124935;12990,90588;2755785,052;89223,33607;2845008,389;1;1;1;1;0;228,0888651;6642,775472;179,3236284;5940,717919;6870,864337;6120,041547;0
AZ;2018-2019;92716;70692;ASU Preparatory Academy;ASU Preparatory Academy - South Phoenix Primary;0400956;040095603505;149; PK-04;2;149;October Count Day;14610,44272;836,0432197;15446,48594;2176955,965;124570,4397;2301526,405;1;1;1;1;0;723,1061302;7866,629164;112,9370894;6743,813554;8589,735294;6856,750644;0
AZ;2018-2019;631426;338609;ASU Preparatory Academy;ASU Preparatory Academy - Tempe;0400971;040097103567;53; 09-12;4;53;October Count Day;20934,60881;40,92716786;20975,53598;1109534,267;2169,139897;1111703,407;1;1;1;1;0;40,92716786;10975,94544;0;9958,663365;11016,87261;9958,663365;0
AZ;2018-2019;89949;90271;ASU Preparatory Academy;ASU Preparatory Academy- Phoenix Elementary;0400764;040076403051;367; KG-04;2;367;October Count Day;12968,20628;987,9339948;13956,14027;4759331,705;362571,7761;5121903,481;1;1;1;1;0;646,3268111;7550,367511;341,6071837;5417,838768;8196,694322;5759,445952;0
AZ;2018-2019;91303;91304;ASU Preparatory Academy;ASU Preparatory Academy- Phoenix High School;0400858;040085803286;369; 09-12;4;369;October Count Day;14867,08107;562,0005794;15429,08165;5485952,916;207378,2138;5693331,129;1;1;1;1;0;368,2191906;9309,246818;193,7813888;5557,834254;9677,466009;5751,615643;0
AZ;2018-2019;91307;91308;ASU Preparatory Academy;ASU Preparatory Academy-Polytechnic Elementary;0400857;040085703260;370; KG-04;2;370;October Count Day;12556,50017;101,3175042;12657,81767;4645905,062;37487,47657;4683392,539;1;1;1;1;0;0,357174517;7914,441035;100,9603297;4642,059133;7914,79821;4743,019463;0
AZ;2018-2019;91305;91306;ASU Preparatory Academy;ASU Preparatory Academy-Polytechnic High School;0400859;040085903251;301; 08-12;4;301;October Count Day;15124,09612;74,73334282;15198,82947;4552352,933;22494,73619;4574847,669;1;1;1;1;0;55,85597142;7327,449035;18,8773714;7796,647088;7383,305007;7815,52446;0
AZ;2018-2019;92327;91323;ASU Preparatory Academy;ASU Preparatory Academy-Polytechnic Middle School;0400884;040088403264;296; 05-07;3;296;October Count Day;11348,92345;116,8215428;11465,745;3359281,342;34579,17666;3393860,519;1;1;1;1;0;0;6233,985488;116,8215428;5114,937965;6233,985488;5231,759507;0
AZ;2018-2019;92987;635758;ASU Preparatory Academy - Casa Grande;ASU Preparatory Academy - Casa Grande HS;0400947;040094703526;211; 09-12;4;211;October Count Day;14524,56493;0;14524,56493;3064683,2;0;3064683,2;1;1;1;1;0;0;7555,555638;0;6969,009292;7555,555638;6969,009292;0
AZ;2018-2019;522074;860177;ASU Preparatory Academy Digital;ASU Preparatory Academy Digital;0400965;040096503556;276; 07-12;4;276;October Count Day;23535,72647;14,78455828;23550,51103;6495860,506;4080,538086;6499941,044;1;1;1;1;0;0;16034,39221;14,78455828;7501,334258;16034,39221;7516,118817;0
AZ;2018-2019;4272;91985;Avondale Elementary District;Avondale Middle School;0400960;040096003387;422; 06-08;3;422;October Count Day;7774,221097;603,9440009;8378,165098;3280721,303;254864,3684;3535585,671;1;1;1;1;0;469,818659;6190,531746;134,1253419;1583,689351;6660,350405;1717,814693;0
AZ;2018-2019;4272;87619;Avondale Elementary District;Centerra Mirage STEM Academy;0400960;040096002494;535; PK-08;3;535;October Count Day;8473,71489;786,7335057;9260,448395;4533437,466;420902,4255;4954339,892;1;1;1;1;0;661,0457878;6645,501995;125,6877179;1828,212894;7306,547783;1953,900612;0
